"","time","S","I","R","V","Total"
"274",273,33.4574078877455,2.45553062194932e-06,66.542389656724,65.5,1.04249211225449
"275",274,33.4574078079625,2.29773753825372e-06,66.5423898943,65.5,1.04249219203747
"276",275,33.4574077333064,2.15008428152128e-06,66.5423901166094,65.5,1.04249226669359
"277",276,33.4574076634477,2.01191926377962e-06,66.5423903246331,65.5,1.04249233655227
"278",277,33.4574075980782,1.88263276823935e-06,66.5423905192891,65.5,1.04249240192182
"279",278,33.4574075369093,1.76165425867579e-06,66.5423907014365,65.5,1.0424924630907
"280",279,33.4574074796711,1.64844986166961e-06,66.5423908718791,65.5,1.04249252032886
"281",280,33.4574074261111,1.54252001064061e-06,66.5423910313689,65.5,1.04249257388887
"282",281,33.4574073759929,1.44339724128734e-06,66.5423911806099,65.5,1.0424926240071
"283",282,33.4574073290953,1.35064412868612e-06,66.5423913202607,65.5,1.04249267090472
"284",283,33.4574072852113,1.26385135695339e-06,66.5423914509374,65.5,1.04249271478868
"285",284,33.4574072441473,1.18263591295214e-06,66.5423915732168,65.5,1.04249275585265
"286",285,33.4574072057221,1.1066393960709e-06,66.5423916876385,65.5,1.04249279427784
"287",286,33.4574071697662,1.0355264366168e-06,66.5423917947075,65.5,1.04249283023381
"288",287,33.4574071361207,9.68983215843007e-07,66.5423918948961,65.5,1.04249286387924
"289",288,33.4574071046374,9.06716081079523e-07,66.5423919886466,65.5,1.04249289536261
"290",289,33.4574070751771,8.48450249855952e-07,66.5423920763727,65.5,1.04249292482284
"291",290,33.45740704761,7.93928597297669e-07,66.5423921584614,65.5,1.04249295238996
"292",291,33.4574070218144,7.4291052144417e-07,66.5423922352751,65.5,1.0424929781856
"293",292,33.4574069976764,6.95170881482333e-07,66.5423923071528,65.5,1.04249300232361
"294",293,33.4574069750895,6.50499004209056e-07,66.5423923744115,65.5,1.0424930249105
"295",294,33.457406953954,6.08697754338848e-07,66.5423924373483,65.5,1.04249304604595
"296",295,33.4574069341767,5.69582664553675e-07,66.5423924962406,65.5,1.04249306582323
"297",296,33.4574069156704,5.32981121456018e-07,66.5423925513486,65.5,1.04249308432962
"298",297,33.4574068983532,4.98731603832788e-07,66.5423926029153,65.5,1.04249310164678
"299",298,33.4574068821488,4.6668296986859e-07,66.5423926511682,65.5,1.04249311785114
"300",299,33.4574068669858,4.36693790162844e-07,66.5423926963205,65.5,1.0424931330142
"301",300,33.4574068527971,4.08631723607396e-07,66.5423927385712,65.5,1.04249314720288
